time_s,T10_K,T10_C,T_heater_avg_K,T_heater_avg_C,Q_in_W,Q_heater_to_air_total_W,Q_heater_to_air_conv_W,Q_heater_to_air_rad_W,Q_air_to_duct_total_W,Q_air_to_duct_conv_W,Q_air_to_duct_rad_W,Q_heater_to_support_W,OF_Q_heater_total_raw_W,OF_Q_heater_conv_raw_W,OF_Q_duct_total_raw_W,OF_Q_duct_conv_raw_W,OF_Q_support_raw_W
0,293.15,20,293.15,20,4.36875,0,0,0,-0,-0,-0,0,0,0,0,0,0
0.5,293.43451,20.28451,293.434329,20.284329,4.36875,0.0101380605,0.00785800975,0.00228005075,0.000868990424,-0.00327147675,0.004140467174,0,0.0101380605,0.00785800975,-0.000868990424,0.00327147675,0
1,293.71826,20.56826,293.718099,20.568099,4.36875,0.0180352105,0.0125019037,0.0055333068,0.00718781013,-0.000204642437,0.007392452567,0,0.0180352105,0.0125019037,-0.00718781013,0.000204642437,0
1.5,294.00152,20.85152,294.00137,20.85137,4.36875,0.0254850945,0.016687839,0.0087972555,0.0128389854,0.00218409236,0.01065489304,0,0.0254850945,0.016687839,-0.0128389854,-0.00218409236,0
2,294.28439,21.13439,294.284164,21.134164,4.36875,0.0327049719,0.0206397363,0.0120652356,0.0183595724,0.00443806729,0.01392150511,0,0.0327049719,0.0206397363,-0.0183595724,-0.00443806729,0
2.5,294.56687,21.41687,294.566491,21.416491,4.36875,0.0398062093,0.0244689102,0.0153372991,0.0238694349,0.00667714554,0.01719228936,0,0.0398062093,0.0244689102,-0.0238694349,-0.00667714554,0
3,294.84897,21.69897,294.848358,21.698358,4.36875,0.0468714987,0.0282594573,0.0186120414,0.0294023187,0.00893647835,0.02046584035,0,0.0468714987,0.0282594573,-0.0294023187,-0.00893647835,0
3.5,295.13069,21.98069,295.129762,21.979762,4.36875,0.0540052568,0.032113113,0.0218921438,0.0349645967,0.0112199309,0.0237446658,0,0.0540052568,0.032113113,-0.0349645967,-0.0112199309,0
4,295.41201,22.26201,295.410694,22.260694,4.36875,0.0613666154,0.0361905963,0.0251760191,0.0405395916,0.0135120995,0.0270274921,0,0.0613666154,0.0361905963,-0.0405395916,-0.0135120995,0
4.5,295.69289,22.54289,295.691139,22.541139,4.36875,0.0689666085,0.0405032167,0.0284633918,0.0461003195,0.0157864564,0.0303138631,0,0.0689666085,0.0405032167,-0.0461003195,-0.0157864564,0
5,295.97331,22.82331,295.971077,22.821077,4.36875,0.0769705685,0.045216568,0.0317540005,0.0516083075,0.0180048565,0.033603451,0,0.0769705685,0.045216568,-0.0516083075,-0.0180048565,0
5.5,296.25322,23.10322,296.250477,23.100477,4.36875,0.0854571848,0.0504097256,0.0350474592,0.0570205472,0.0201245786,0.0368959686,0,0.0854571848,0.0504097256,-0.0570205472,-0.0201245786,0
6,296.53257,23.38257,296.529309,23.379309,4.36875,0.094397313,0.0560558277,0.0383414853,0.0623052226,0.0221161384,0.0401890842,0,0.094397313,0.0560558277,-0.0623052226,-0.0221161384,0
6.5,296.81134,23.66134,296.807547,23.657547,4.36875,0.103623012,0.061988414,0.041634598,0.0674758289,0.0239943682,0.0434814607,0,0.103623012,0.061988414,-0.0674758289,-0.0239943682,0
7,297.08953,23.93953,297.085182,23.935182,4.36875,0.112872584,0.0679400428,0.0449325412,0.0726120333,0.0258330976,0.0467789357,0,0.112872584,0.0679400428,-0.0726120333,-0.0258330976,0
7.5,297.36718,24.21718,297.36222,24.21222,4.36875,0.121954834,0.0737247901,0.0482300439,0.0778311545,0.0277550438,0.0500761107,0,0.121954834,0.0737247901,-0.0778311545,-0.0277550438,0
8,297.64431,24.49431,297.63867,24.48867,4.36875,0.130926839,0.0793940523,0.0515327867,0.0832772152,0.0298984221,0.0533787931,0,0.130926839,0.0793940523,-0.0832772152,-0.0298984221,0
8.5,297.92092,24.77092,297.914533,24.764533,4.36875,0.140014568,0.0851834574,0.0548311106,0.0890212624,0.0323437193,0.0566775431,0,0.140014568,0.0851834574,-0.0890212624,-0.0323437193,0
9,298.19698,25.04698,298.189794,25.039794,4.36875,0.149420853,0.0912904165,0.0581304365,0.0950677365,0.0350902804,0.0599774561,0,0.149420853,0.0912904165,-0.0950677365,-0.0350902804,0
9.5,298.47244,25.32244,298.46443,25.31443,4.36875,0.159143886,0.0977092824,0.0614346036,0.101418108,0.038135581,0.063282527,0,0.159143886,0.0977092824,-0.101418108,-0.038135581,0
10,298.74728,25.59728,298.738427,25.588427,4.36875,0.169036435,0.104297689,0.064738746,0.108114381,0.0415264809,0.0665879001,0,0.169036435,0.104297689,-0.108114381,-0.0415264809,0
10.5,299.0215,25.8715,299.011777,25.861777,4.36875,0.179093928,0.111035674,0.068058254,0.115196463,0.0453337822,0.0698626808,0,0.179093928,0.111035674,-0.115196463,-0.0453337822,0
11,299.29507,26.14507,299.284474,26.134474,4.36875,0.188992747,0.117605938,0.071386809,0.123353516,0.0496255097,0.0737280063,0,0.188992747,0.117605938,-0.123353516,-0.0496255097,0
11.5,299.56803,26.41803,299.556546,26.406546,4.36875,0.19800621,0.12329977,0.07470644,0.138941088,0.0594429735,0.0794981145,0,0.19800621,0.12329977,-0.138941088,-0.0594429735,0
12,299.84053,26.69053,299.828109,26.678109,4.36875,0.20466162,0.126642137,0.078019483,0.157537989,0.074035138,0.083502851,0,0.20466162,0.126642137,-0.157537989,-0.074035138,0
12.5,300.11268,26.96268,300.099238,26.949238,4.36875,0.211799293,0.130462538,0.081336755,0.163636914,0.0780240094,0.0856129046,0,0.211799293,0.130462538,-0.163636914,-0.0780240094,0
13,300.38438,27.23438,300.36985,27.21985,4.36875,0.220458835,0.135796455,0.08466238,0.169788044,0.0815404681,0.0882475759,0,0.220458835,0.135796455,-0.169788044,-0.0815404681,0
13.5,300.65553,27.50553,300.639868,27.489868,4.36875,0.229879795,0.141891274,0.087988521,0.177459613,0.0859117209,0.0915478921,0,0.229879795,0.141891274,-0.177459613,-0.0859117209,0
14,300.92607,27.77607,300.909262,27.759262,4.36875,0.239556544,0.148249672,0.091306872,0.18550531,0.0906442719,0.0948610381,0,0.239556544,0.148249672,-0.18550531,-0.0906442719,0
14.5,301.196,28.046,301.178025,28.028025,4.36875,0.249212131,0.154577291,0.09463484,0.193897629,0.0956054137,0.0982922153,0,0.249212131,0.154577291,-0.193897629,-0.0956054137,0
15,301.4653,28.3153,301.44616,28.29616,4.36875,0.258895566,0.160853882,0.098041684,0.20236307,0.10061366,0.10174941,0,0.258895566,0.160853882,-0.20236307,-0.10061366,0
15.5,301.73398,28.58398,301.713672,28.563672,4.36875,0.268358826,0.167078601,0.101280225,0.211609474,0.105890048,0.105719426,0,0.268358826,0.167078601,-0.211609474,-0.105890048,0
16,302.00204,28.85204,301.980562,28.830562,4.36875,0.277926448,0.173251079,0.104675369,0.220338672,0.111648861,0.108689811,0,0.277926448,0.173251079,-0.220338672,-0.111648861,0
16.5,302.26951,29.11951,302.246839,29.096839,4.36875,0.287294559,0.179281659,0.1080129,0.229569408,0.117599024,0.111970384,0,0.287294559,0.179281659,-0.229569408,-0.117599024,0
17,302.53637,29.38637,302.51251,29.36251,4.36875,0.296549824,0.18525837,0.111291454,0.239032749,0.123431222,0.115601527,0,0.296549824,0.18525837,-0.239032749,-0.123431222,0
17.5,302.80262,29.65262,302.777571,29.627571,4.36875,0.306150651,0.191442937,0.114707714,0.247769199,0.128830346,0.118938853,0,0.306150651,0.191442937,-0.247769199,-0.128830346,0
18,303.06826,29.91826,303.042016,29.892016,4.36875,0.315478458,0.197506935,0.117971523,0.256975258,0.134467222,0.122508036,0,0.315478458,0.197506935,-0.256975258,-0.134467222,0
18.5,303.33328,30.18328,303.305848,30.155848,4.36875,0.324977321,0.203608693,0.121368628,0.265594657,0.140210305,0.125384352,0,0.324977321,0.203608693,-0.265594657,-0.140210305,0
19,303.59769,30.44769,303.569071,30.419071,4.36875,0.334103934,0.209389897,0.124714037,0.276886835,0.146687432,0.130199403,0,0.334103934,0.209389897,-0.276886835,-0.146687432,0
19.5,303.86152,30.71152,303.831692,30.681692,4.36875,0.343323819,0.215310555,0.128013264,0.285901745,0.153125614,0.132776131,0,0.343323819,0.215310555,-0.285901745,-0.153125614,0
20,304.12477,30.97477,304.093706,30.943706,4.36875,0.352761416,0.221398665,0.131362751,0.295493491,0.159367794,0.136125697,0,0.352761416,0.221398665,-0.295493491,-0.159367794,0
20.5,304.38741,31.23741,304.355108,31.205108,4.36875,0.362279897,0.227555914,0.134723983,0.304884723,0.164961162,0.139923561,0,0.362279897,0.227555914,-0.304884723,-0.164961162,0
21,304.64943,31.49943,304.615885,31.465885,4.36875,0.371879273,0.233848619,0.138030654,0.313642273,0.17042999,0.143212283,0,0.371879273,0.233848619,-0.313642273,-0.17042999,0
21.5,304.91083,31.76083,304.876037,31.726037,4.36875,0.381471702,0.240092336,0.141379366,0.322758212,0.176102774,0.146655438,0,0.381471702,0.240092336,-0.322758212,-0.176102774,0
22,305.1716,32.0216,305.135566,31.985566,4.36875,0.390973945,0.246208649,0.144765296,0.333019602,0.182243027,0.150776575,0,0.390973945,0.246208649,-0.333019602,-0.182243027,0
22.5,305.43178,32.28178,305.394476,32.244476,4.36875,0.400544334,0.252429732,0.148114602,0.341330301,0.188076058,0.153254243,0,0.400544334,0.252429732,-0.341330301,-0.188076058,0
23,305.69133,32.54133,305.652766,32.502766,4.36875,0.410007448,0.25859172,0.151415728,0.350354257,0.193340611,0.157013646,0,0.410007448,0.25859172,-0.350354257,-0.193340611,0
23.5,305.95027,32.80027,305.910427,32.760427,4.36875,0.419781265,0.265011901,0.154769364,0.359261375,0.198668847,0.160592528,0,0.419781265,0.265011901,-0.359261375,-0.198668847,0
24,306.20858,33.05858,306.167459,33.017459,4.36875,0.429338725,0.271261349,0.158077376,0.368393945,0.2044595,0.163934445,0,0.429338725,0.271261349,-0.368393945,-0.2044595,0
24.5,306.46627,33.31627,306.423868,33.273868,4.36875,0.438900106,0.277465454,0.161434652,0.377545933,0.210367738,0.167178195,0,0.438900106,0.277465454,-0.377545933,-0.210367738,0
25,306.72334,33.57334,306.679649,33.529649,4.36875,0.448662369,0.28382588,0.164836489,0.386692392,0.216196994,0.170495398,0,0.448662369,0.28382588,-0.386692392,-0.216196994,0
25.5,306.97979,33.82979,306.934801,33.784801,4.36875,0.458227719,0.290113075,0.168114644,0.396507726,0.222227915,0.174279811,0,0.458227719,0.290113075,-0.396507726,-0.222227915,0
26,307.23562,34.08562,307.189327,34.039327,4.36875,0.467905362,0.296384852,0.17152051,0.40644265,0.22835373,0.17808892,0,0.467905362,0.296384852,-0.40644265,-0.22835373,0
26.5,307.49081,34.34081,307.443223,34.293223,4.36875,0.477547021,0.302732344,0.174814677,0.415758585,0.234547192,0.181211393,0,0.477547021,0.302732344,-0.415758585,-0.234547192,0
27,307.74538,34.59538,307.696484,34.546484,4.36875,0.487328811,0.30917247,0.178156341,0.424657644,0.240613215,0.184044429,0,0.487328811,0.30917247,-0.424657644,-0.240613215,0
27.5,307.9993,34.8493,307.94911,34.79911,4.36875,0.497073453,0.31554378,0.181529673,0.434582696,0.246812163,0.187770533,0,0.497073453,0.31554378,-0.434582696,-0.246812163,0
28,308.2526,35.1026,308.201106,35.051106,4.36875,0.5067109,0.32183797,0.18487293,0.444231347,0.252958656,0.191272691,0,0.5067109,0.32183797,-0.444231347,-0.252958656,0
28.5,308.50526,35.35526,308.452471,35.302471,4.36875,0.516431433,0.328246779,0.188184654,0.45306683,0.258771135,0.194295695,0,0.516431433,0.328246779,-0.45306683,-0.258771135,0
29,308.75728,35.60728,308.703199,35.553199,4.36875,0.526211212,0.334669016,0.191542196,0.462879336,0.264774696,0.19810464,0,0.526211212,0.334669016,-0.462879336,-0.264774696,0
29.5,309.00866,35.85866,308.953295,35.803295,4.36875,0.535851925,0.340980527,0.194871398,0.472207443,0.270780399,0.201427044,0,0.535851925,0.340980527,-0.472207443,-0.270780399,0
30,309.25939,36.10939,309.202754,36.052754,4.36875,0.54576703,0.347521381,0.198245649,0.482033955,0.276353415,0.20568054,0,0.54576703,0.347521381,-0.482033955,-0.276353415,0
30.5,309.50948,36.35948,309.451577,36.301577,4.36875,0.555367606,0.35378234,0.201585266,0.491151147,0.282466552,0.208684595,0,0.555367606,0.35378234,-0.491151147,-0.282466552,0
31,309.75894,36.60894,309.69977,36.54977,4.36875,0.565222665,0.360259223,0.204963442,0.499484903,0.288285237,0.211199666,0,0.565222665,0.360259223,-0.499484903,-0.288285237,0
