time_s,T10_K,T10_C,T_heater_avg_K,T_heater_avg_C,Q_in_W,Q_heater_to_air_total_W,Q_heater_to_air_conv_W,Q_heater_to_air_rad_W,Q_air_to_duct_total_W,Q_air_to_duct_conv_W,Q_air_to_duct_rad_W,Q_heater_to_support_W,OF_Q_heater_total_raw_W,OF_Q_heater_conv_raw_W,OF_Q_duct_total_raw_W,OF_Q_duct_conv_raw_W,OF_Q_support_raw_W
147.5,715.63839,442.48839,714.309043,441.159043,49.045,46.2688857,17.8061369,28.4627488,44.2190618,15.6098237,28.6092381,0,46.2688857,17.8061369,-44.2190618,-15.6098237,0
148,715.9142,442.7642,714.501595,441.351595,49.045,46.2151899,17.7193911,28.4957988,45.0777395,16.4294912,28.6482483,0,46.2151899,17.7193911,-45.0777395,-16.4294912,0
148.5,716.04665,442.89665,714.698461,441.548461,49.045,46.2625445,17.7339424,28.5286021,45.8946872,17.1549102,28.739777,0,46.2625445,17.7339424,-45.8946872,-17.1549102,0
149,716.21382,443.06382,714.877176,441.727176,49.045,46.5661413,18.0100872,28.5560541,45.6613078,16.9245862,28.7367216,0,46.5661413,18.0100872,-45.6613078,-16.9245862,0
149.5,716.44987,443.29987,715.052594,441.902594,49.045,46.2864463,17.7010691,28.5853772,45.2263451,16.478975,28.7473701,0,46.2864463,17.7010691,-45.2263451,-16.478975,0
150,716.64956,443.49956,715.227705,442.077705,49.045,46.1746616,17.5603354,28.6143262,45.6086945,16.8376787,28.7710158,0,46.1746616,17.5603354,-45.6086945,-16.8376787,0
150.5,716.92161,443.77161,715.417134,442.267134,49.045,46.0153428,17.3685902,28.6467526,45.5175924,16.7755757,28.7420167,0,46.0153428,17.3685902,-45.5175924,-16.7755757,0
151,717.14243,443.99243,715.584479,442.434479,49.045,45.9992043,17.325206,28.6739983,45.8705705,17.0381219,28.8324486,0,45.9992043,17.325206,-45.8705705,-17.0381219,0
151.5,717.33803,444.18803,715.764555,442.614555,49.045,46.1861432,17.4824259,28.7037173,46.2073258,17.3403838,28.866942,0,46.1861432,17.4824259,-46.2073258,-17.3403838,0
152,717.49828,444.34828,715.931481,442.781481,49.045,46.525991,17.7967724,28.7292186,46.7035356,17.7976988,28.9058368,0,46.525991,17.7967724,-46.7035356,-17.7976988,0
152.5,717.62469,444.47469,716.077265,442.927265,49.045,46.0454718,17.2904698,28.755002,46.5204572,17.5821758,28.9382814,0,46.0454718,17.2904698,-46.5204572,-17.5821758,0
153,717.71734,444.56734,716.265035,443.115035,49.045,46.4731295,17.6873181,28.7858114,44.3914751,15.4282586,28.9632165,0,46.4731295,17.6873181,-44.3914751,-15.4282586,0
153.5,717.90019,444.75019,716.413518,443.263518,49.045,46.818125,18.0104208,28.8077042,44.5574206,15.5667944,28.9906262,0,46.818125,18.0104208,-44.5574206,-15.5667944,0
154,718.14945,444.99945,716.589635,443.439635,49.045,46.1722921,17.3315505,28.8407416,45.9656199,16.9432147,29.0224052,0,46.1722921,17.3315505,-45.9656199,-16.9432147,0
154.5,718.20513,445.05513,716.758951,443.608951,49.045,46.5256487,17.6592892,28.8663595,45.1319822,16.0995001,29.0324821,0,46.5256487,17.6592892,-45.1319822,-16.0995001,0
155,718.46271,445.31271,716.914652,443.764652,49.045,46.9909716,18.1002782,28.8906934,46.1574477,17.1107536,29.0466941,0,46.9909716,18.1002782,-46.1574477,-17.1107536,0
155.5,718.64583,445.49583,717.066436,443.916436,49.045,46.3683619,17.4501668,28.9181951,45.6973845,16.612789,29.0845955,0,46.3683619,17.4501668,-45.6973845,-16.612789,0
156,718.85748,445.70748,717.233844,444.083844,49.045,46.4055186,17.4590753,28.9464433,45.5992157,16.5162405,29.0829752,0,46.4055186,17.4590753,-45.5992157,-16.5162405,0
156.5,718.95306,445.80306,717.383918,444.233918,49.045,47.2646983,18.2974495,28.9672488,45.4478635,16.3546633,29.0932002,0,47.2646983,18.2974495,-45.4478635,-16.3546633,0
157,719.0443,445.8943,717.537971,444.387971,49.045,46.6693618,17.6734919,28.9958699,45.0654696,15.922356,29.1431136,0,46.6693618,17.6734919,-45.0654696,-15.922356,0
157.5,719.26268,446.11268,717.663058,444.513058,49.045,47.386209,18.3741985,29.0120105,46.6215992,17.4441534,29.1774458,0,47.386209,18.3741985,-46.6215992,-17.4441534,0
158,719.35374,446.20374,717.805377,444.655377,49.045,46.9867072,17.9484734,29.0382338,45.3294368,16.1457605,29.1836763,0,46.9867072,17.9484734,-45.3294368,-16.1457605,0
158.5,719.38982,446.23982,717.941222,444.791222,49.045,46.7243805,17.6624201,29.0619604,45.429419,16.2336687,29.1957503,0,46.7243805,17.6624201,-45.429419,-16.2336687,0
159,719.51942,446.36942,718.075763,444.925763,49.045,46.9216035,17.8383513,29.0832522,46.2535382,17.0244519,29.2290863,0,46.9216035,17.8383513,-46.2535382,-17.0244519,0
159.5,719.77331,446.62331,718.209627,445.059627,49.045,47.3404481,18.2358009,29.1046472,46.1402197,16.8653346,29.2748851,0,47.3404481,18.2358009,-46.1402197,-16.8653346,0
160,719.87286,446.72286,718.327683,445.177683,49.045,46.952452,17.8265331,29.1259189,46.0446513,16.7611749,29.2834764,0,46.952452,17.8265331,-46.0446513,-16.7611749,0
160.5,720.00639,446.85639,718.448923,445.298923,49.045,47.1045992,17.9598542,29.144745,45.3972901,16.0582771,29.339013,0,47.1045992,17.9598542,-45.3972901,-16.0582771,0
161,720.10102,446.95102,718.576305,445.426305,49.045,46.7345879,17.5665479,29.16804,46.1635419,16.8085624,29.3549795,0,46.7345879,17.5665479,-46.1635419,-16.8085624,0
161.5,720.29992,447.14992,718.700664,445.550664,49.045,46.9220278,17.7329212,29.1891066,46.2557019,16.8997507,29.3559512,0,46.9220278,17.7329212,-46.2557019,-16.8997507,0
162,720.45567,447.30567,718.87482,445.72482,49.045,46.2411127,17.0195381,29.2215746,46.2386973,16.842453,29.3962443,0,46.2411127,17.0195381,-46.2386973,-16.842453,0
162.5,720.58586,447.43586,719.013538,445.863538,49.045,46.6271182,17.3855621,29.2415561,46.5521809,17.1476817,29.4044992,0,46.6271182,17.3855621,-46.5521809,-17.1476817,0
163,720.69664,447.54664,719.152828,446.002828,49.045,46.8875482,17.6229007,29.2646475,46.5834818,17.1489342,29.4345476,0,46.8875482,17.6229007,-46.5834818,-17.1489342,0
163.5,720.83864,447.68864,719.280392,446.130392,49.045,47.2496342,17.9659622,29.283672,45.4572076,15.9960613,29.4611463,0,47.2496342,17.9659622,-45.4572076,-15.9960613,0
164,721.02475,447.87475,719.399791,446.249791,49.045,47.2692948,17.9657876,29.3035072,46.2419752,16.760764,29.4812112,0,47.2692948,17.9657876,-46.2419752,-16.760764,0
164.5,721.11385,447.96385,719.513507,446.363507,49.045,47.1071635,17.7841599,29.3230036,46.8846402,17.3938329,29.4908073,0,47.1071635,17.7841599,-46.8846402,-17.3938329,0
165,721.23839,448.08839,719.64258,446.49258,49.045,47.1935116,17.848134,29.3453776,46.1107667,16.60458,29.5061867,0,47.1935116,17.848134,-46.1107667,-16.60458,0
165.5,721.26046,448.11046,719.735653,446.585653,49.045,47.6705774,18.3131392,29.3574382,45.6857409,16.1703678,29.5153731,0,47.6705774,18.3131392,-45.6857409,-16.1703678,0
166,721.28483,448.13483,719.826496,446.676496,49.045,47.1830079,17.8087685,29.3742394,46.9614495,17.4172574,29.5441921,0,47.1830079,17.8087685,-46.9614495,-17.4172574,0
166.5,721.45497,448.30497,719.931324,446.781324,49.045,47.5428155,18.1516566,29.3911589,47.3217032,17.8011863,29.5205169,0,47.5428155,18.1516566,-47.3217032,-17.8011863,0
167,721.66844,448.51844,720.032201,446.882201,49.045,47.1395417,17.7299388,29.4096029,47.2112894,17.6424016,29.5688878,0,47.1395417,17.7299388,-47.2112894,-17.6424016,0
167.5,721.60685,448.45685,720.129245,446.979245,49.045,47.3549512,17.9304678,29.4244834,46.6805999,17.0655416,29.6150583,0,47.3549512,17.9304678,-46.6805999,-17.0655416,0
168,721.81734,448.66734,720.245696,447.095696,49.045,47.1757461,17.7293876,29.4463585,46.5297682,16.9146216,29.6151466,0,47.1757461,17.7293876,-46.5297682,-16.9146216,0
168.5,721.85475,448.70475,720.352932,447.202932,49.045,46.8775825,17.4123038,29.4652787,45.7122486,16.1445663,29.5676823,0,46.8775825,17.4123038,-45.7122486,-16.1445663,0
169,722.03121,448.88121,720.469734,447.319734,49.045,47.1712859,17.6868927,29.4843932,46.5988198,16.9434465,29.6553733,0,47.1712859,17.6868927,-46.5988198,-16.9434465,0
169.5,722.12919,448.97919,720.572623,447.422623,49.045,47.4167024,17.9168393,29.4998631,46.0700045,16.400983,29.6690215,0,47.4167024,17.9168393,-46.0700045,-16.400983,0
170,722.19869,449.04869,720.686394,447.536394,49.045,47.1283727,17.6081797,29.520193,46.7260263,17.0450912,29.6809351,0,47.1283727,17.6081797,-46.7260263,-17.0450912,0
170.5,722.17202,449.02202,720.780989,447.630989,49.045,47.5934156,18.0591075,29.5343081,48.1768713,18.4745003,29.702371,0,47.5934156,18.0591075,-48.1768713,-18.4745003,0
171,722.25269,449.10269,720.894742,447.744742,49.045,47.3848035,17.8299227,29.5548808,45.7982882,16.0705093,29.7277789,0,47.3848035,17.8299227,-45.7982882,-16.0705093,0
171.5,722.3738,449.2238,720.992112,447.842112,49.045,47.8507266,18.2823368,29.5683898,46.2595837,16.5274222,29.7321615,0,47.8507266,18.2823368,-46.2595837,-16.5274222,0
172,722.40396,449.25396,721.078453,447.928453,49.045,47.5286773,17.9443409,29.5843364,46.6191819,16.8632747,29.7559072,0,47.5286773,17.9443409,-46.6191819,-16.8632747,0
172.5,722.45269,449.30269,721.178702,448.028702,49.045,47.4422293,17.8400607,29.6021686,46.4790166,16.7745063,29.7045103,0,47.4422293,17.8400607,-46.4790166,-16.7745063,0
173,722.52198,449.37198,721.265825,448.115825,49.045,47.7110484,18.095618,29.6154304,46.7814083,17.0158642,29.7655441,0,47.7110484,18.095618,-46.7814083,-17.0158642,0
173.5,722.69685,449.54685,721.348372,448.198372,49.045,47.7087239,18.0797598,29.6289641,46.1440357,16.3206908,29.8233449,0,47.7087239,18.0797598,-46.1440357,-16.3206908,0
174,722.72769,449.57769,721.443466,448.293466,49.045,47.5391135,17.8927281,29.6463854,47.0247247,17.2224543,29.8022704,0,47.5391135,17.8927281,-47.0247247,-17.2224543,0
174.5,722.70627,449.55627,721.532952,448.382952,49.045,47.9485026,18.2889234,29.6595792,46.7694459,16.9647813,29.8046646,0,47.9485026,18.2889234,-46.7694459,-16.9647813,0
175,722.88502,449.73502,721.595247,448.445247,49.045,48.0061856,18.3372035,29.6689821,48.1474787,18.3285653,29.8189134,0,48.0061856,18.3372035,-48.1474787,-18.3285653,0
175.5,722.96372,449.81372,721.678406,448.528406,49.045,47.4229741,17.7369631,29.686011,45.7912591,15.9540122,29.8372469,0,47.4229741,17.7369631,-45.7912591,-15.9540122,0
176,722.94043,449.79043,721.765833,448.615833,49.045,48.4203724,18.7223958,29.6979766,47.2350394,17.36093,29.8741094,0,48.4203724,18.7223958,-47.2350394,-17.36093,0
176.5,723.02221,449.87221,721.869178,448.719178,49.045,47.5449512,17.8254504,29.7195008,46.3406038,16.4812149,29.8593889,0,47.5449512,17.8254504,-46.3406038,-16.4812149,0
177,723.051,449.901,721.969667,448.819667,49.045,47.7055159,17.9698132,29.7357027,46.384633,16.4999565,29.8846765,0,47.7055159,17.9698132,-46.384633,-16.4999565,0
177.5,723.33259,450.18259,722.050397,448.900397,49.045,47.6905766,17.9418834,29.7486932,45.8033708,15.9072353,29.8961355,0,47.6905766,17.9418834,-45.8033708,-15.9072353,0
178,723.40641,450.25641,722.115155,448.965155,49.045,47.8479886,18.0902271,29.7577615,47.1553418,17.2310999,29.9242419,0,47.8479886,18.0902271,-47.1553418,-17.2310999,0
178.5,723.63409,450.48409,722.187305,449.037305,49.045,47.7089715,17.9371412,29.7718303,47.7878486,17.8550275,29.9328211,0,47.7089715,17.9371412,-47.7878486,-17.8550275,0
179,723.7559,450.6059,722.270814,449.120814,49.045,47.5067774,17.719878,29.7868994,46.818817,16.8828315,29.9359855,0,47.5067774,17.719878,-46.818817,-16.8828315,0
179.5,723.7786,450.6286,722.360035,449.210035,49.045,47.4164549,17.6143813,29.8020736,47.4925256,17.5329162,29.9596094,0,47.4164549,17.6143813,-47.4925256,-17.5329162,0
180,723.95531,450.80531,722.457643,449.307643,49.045,47.5090345,17.6897677,29.8192668,47.1375401,17.1537493,29.9837908,0,47.5090345,17.6897677,-47.1375401,-17.1537493,0
